city,latina_name,tariff_name,tariff_price,tariff_speed,wifi_router_price,is_first_month_free,is_correct_info,additional_info
Серебряные Ключи,Serebrjanye-Kljuchi,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Серебряные Ключи,Serebrjanye-Kljuchi,Игровой,890,890,100,False,False,
Крутые Выселки мкр Солнечный,Krutye-Vyselki-mkr-Solnechnyj,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Крутые Выселки мкр Солнечный,Krutye-Vyselki-mkr-Solnechnyj,Апгрейд,500,500,100,False,False,
Крутые Выселки мкр Солнечный,Krutye-Vyselki-mkr-Solnechnyj,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Крутые Выселки мкр Солнечный,Krutye-Vyselki-mkr-Solnechnyj,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Крутые Выселки мкр Солнечный,Krutye-Vyselki-mkr-Solnechnyj,Игровой,890,890,100,False,False,
Атяевка,Atjaevka,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Атяевка,Atjaevka,Апгрейд,500,500,100,False,False,
Атяевка,Atjaevka,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Атяевка,Atjaevka,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Атяевка,Atjaevka,Игровой,890,890,100,False,False,
Тюшевка,Tjushevka,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Тюшевка,Tjushevka,Апгрейд,500,500,100,False,False,
Тюшевка,Tjushevka,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Тюшевка,Tjushevka,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Тюшевка,Tjushevka,Игровой,890,890,100,False,False,
Ржевка,Rzhevka,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Ржевка,Rzhevka,Апгрейд,500,500,100,False,False,
Ржевка,Rzhevka,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Ржевка,Rzhevka,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Ржевка,Rzhevka,Игровой,890,890,100,False,False,
Екимовка,Ekimovka,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Екимовка,Ekimovka,Апгрейд,500,500,100,False,False,
Екимовка,Ekimovka,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Екимовка,Ekimovka,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Екимовка,Ekimovka,Игровой,890,890,100,False,False,
Малей,Malej,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Малей,Malej,Апгрейд,500,500,100,False,False,
Малей,Malej,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Малей,Malej,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Малей,Malej,Игровой,890,890,100,False,False,
Солопенки,Solopenki,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Солопенки,Solopenki,Апгрейд,500,500,100,False,False,
Солопенки,Solopenki,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Солопенки,Solopenki,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Солопенки,Solopenki,Игровой,890,890,100,False,False,
Еганово,Eganovo,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Еганово,Eganovo,Апгрейд,500,500,100,False,False,
Еганово,Eganovo,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Еганово,Eganovo,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Еганово,Eganovo,Игровой,890,890,100,False,False,
Торхово,Torhovo,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Торхово,Torhovo,Апгрейд,500,500,100,False,False,
Торхово,Torhovo,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Торхово,Torhovo,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Торхово,Torhovo,Игровой,890,890,100,False,False,
Ямской,Jamskoj,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Ямской,Jamskoj,Апгрейд,500,500,100,False,False,
Ямской,Jamskoj,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Ямской,Jamskoj,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Ямской,Jamskoj,Игровой,890,890,100,False,False,
Вербилово,Verbilovo,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Вербилово,Verbilovo,Апгрейд,500,500,100,False,False,
Вербилово,Verbilovo,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Вербилово,Verbilovo,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Вербилово,Verbilovo,Игровой,890,890,100,False,False,
Полотняный Завод,Polotnjanyj-Zavod,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Полотняный Завод,Polotnjanyj-Zavod,Апгрейд,500,500,100,False,False,
Полотняный Завод,Polotnjanyj-Zavod,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Полотняный Завод,Polotnjanyj-Zavod,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Полотняный Завод,Polotnjanyj-Zavod,Игровой,890,890,100,False,False,
Реткино,Retkino,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Реткино,Retkino,Апгрейд,500,500,100,False,False,
Реткино,Retkino,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Реткино,Retkino,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Реткино,Retkino,Игровой,890,890,100,False,False,
Тростье,Troste,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Тростье,Troste,Апгрейд,500,500,100,False,False,
Тростье,Troste,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Тростье,Troste,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Тростье,Troste,Игровой,890,890,100,False,False,
Удельная,Udelnaja,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Удельная,Udelnaja,Апгрейд,500,500,100,False,False,
Удельная,Udelnaja,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Удельная,Udelnaja,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Удельная,Udelnaja,Игровой,890,890,100,False,False,
Майдаково,Majdakovo,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Майдаково,Majdakovo,Апгрейд,500,500,100,False,False,
Майдаково,Majdakovo,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Майдаково,Majdakovo,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Майдаково,Majdakovo,Игровой,890,890,100,False,False,
Клязьминский Городок,Kljazminskij-Gorodok,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Клязьминский Городок,Kljazminskij-Gorodok,Апгрейд,500,500,100,False,False,
Клязьминский Городок,Kljazminskij-Gorodok,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Клязьминский Городок,Kljazminskij-Gorodok,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Клязьминский Городок,Kljazminskij-Gorodok,Игровой,890,890,100,False,False,
Приозерный,Priozernyj,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Приозерный,Priozernyj,Апгрейд,500,500,100,False,False,
Приозерный,Priozernyj,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Приозерный,Priozernyj,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Приозерный,Priozernyj,Игровой,890,890,100,False,False,
Ново-Ревякинский,Novo-Revjakinskij,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Ново-Ревякинский,Novo-Revjakinskij,Апгрейд,500,500,100,False,False,
Ново-Ревякинский,Novo-Revjakinskij,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Ново-Ревякинский,Novo-Revjakinskij,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Ново-Ревякинский,Novo-Revjakinskij,Игровой,890,890,100,False,False,
Труд,Trud,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Труд,Trud,Апгрейд,500,500,100,False,False,
Труд,Trud,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Труд,Trud,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Труд,Trud,Игровой,890,890,100,False,False,
Нечаевские Выселки,Nechaevskie-Vyselki,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Нечаевские Выселки,Nechaevskie-Vyselki,Апгрейд,500,500,100,False,False,
Нечаевские Выселки,Nechaevskie-Vyselki,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Нечаевские Выселки,Nechaevskie-Vyselki,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
